Title	Description
예비중1 수학 문제지 추천!!	... 개념+유형+심화 한꺼번에 있는 수학책도 좋아요!! 그리고 rpm이랑 쎈중에 뭐가 더 좋을까요? 쎈은 (하) 가 좋나요?? 안그럼 (상) 이 더 좋나요?? 상 이랑 하 무슨 차이 인가요? 상이 더 좋나요?? 하가 더 좋나요??  안녕하세요 친절한 수학... 
6학년 수학 문제집 추천해주세요	"... 개념과 문제 풀이 영상까지 학습할 수 있고, 세트로 구매 시 1~2학년 연산문제집, 3~6학년은 단원평가 문제집을 별도로 제공하니 전과목으로 개념을 잡기에도 좋아요! 6학년수학문제집에 대해 답변드렸는데 도움이 되셨으면 좋겠네요~ "
중1 수학 문제집 어떤게 좋아요?	"이번에 중1 올라가는데요 수학 문제집 좋은 것 좀 추천해주세요 난이도... 나온 '투탑수학' 이 세가지를 기초다지기로 가장 많이 씁니다. 난이도 별2개를... (하이레벨, 고난도수학, 에이급수학, 엑스샵 등...) 영어는 보통 맨투맨이나 능률... "
수학의 정석과 개념원리 중에 뭐가 좋아요??(고2되는사람)	... 수학의 정석은 고등학교 수학 배우면서 must have 필수과정이죠. ㅋㅋ - 정석에서 연습문제가 나오는데요 기본편은 개념을 응용하는데 좋아요 실력편은 기본편에비해서 연습문제가 더 많이 어려워요 실력편 연습문제(유제는 기본)까지... 
수학 인터넷강의 어디가 좋아요?제 점수가ㅜㅜ	"... 수학점수가 20,30점대여서 걱정인데요ㅜㅜ 수학 인터넷강의 어디가 가장 좋아요?? 점수 많이 올릴 수 있을것 같은........  인강은 유명강사만을 생각하고 듣는 경우가 있는데...제 생각은 조금 틀려요. 유명강사님도 좋지만 내 실력과... "
수학 공부하기 싫을때	... 원래 수학 안좋아 했는데 요즘들어서 진짜 진짜 완전 못하겠어요 ㅠㅜ 한 2~3문제? 풀면 갑자기 순식간에 집중력이 확! 깨지면서 짜증만 나고 문제 보기도 싫고 아무리 이 악물고 문제에만 집중하려고 해도 안되요... 노래도 들어보고... 
수학 학원이나 과외하면 좋아여?	"... (사람마다 많이 다르긴 합니다^^ 제 친구들 중에는 독학으로도 충분했다는 친구들도 있구요, 재수학원시절이 가장 도움이 되었다는 친구들도 있습니다. 그리고 과외도 도움이 되었다는 친구들도 많구요~ 참고로, 전 재수 안하고... "
중2-수학 문제집 에서 어떤것이 좋아요??	"... 그런 공식도 잘 나와있어요 또 문제 양도 많아요 WORK BOOK 이라고 뒤에 별책으로 있어요 참좋아요.. 해답도 친절하구, 풀이과정도 잘 나와있고 전 파란수학 추천해요. 2번풀어도 안아깝습니다. "
초6女수학여행 질문좀여 ~	... 애들이랑 모여서 노는거죠.ㅋㅋ 3.좋아요 수학여행이니 어디가 안좋아도 애들이랑 다같이 가는데 뭔들 안좋겠습니까.ㅋㅋ 4. 버스에서 뭐 여러가지 있죠 제로게임이나 에비씨게임 이런거 간단한거 하세요ㅋㅋ 에이비씨 게임 이거....... 
수학 문제집 질문!	... 쎈 수학도 좋아보이던데.. 고 1 수학 심화책 추천좀요 !  음.... 일단 제가보기로는 수학의 정석과 개념원리 RPM이 좋을 것 같네요 저희반 탑랭킹들은 다 그거풀거든요 되도록 문제수가 많은게 좋아요
"중학생수학,영어"	... 학원추천 부탁드려요(경험담이면 좋아요!) 수학학원을 다니시려면 한반에 학생들이 적은게 좋아요. 그만큼 선생님이 한명한명 신경을 써주시기 때문에 모르는 문제 같은것도 흐지부지하게 넘어가지 않고 정확히 알수있거든요 . 이상... 
수학 진도 질문	... 적어도 기출은 해야해서 (응용력이 안 좋아요) 미친개념ㅇ은 꼭 해야할것같어요 몇월달 안에는 끝내야 기출공부할 시간이 확보된다<< 이런 것도 말씀해주세요 언제끝내야 적당한건지도 모르겠고 너무 느린 것 같고 그래서요 수학... 
이야기 속의 수학	... 해리포터 이런거 뭐 다 좋아요 (수학에 관한 책만 아니라면) 조금 까다롭긴 하지만 그래도 올려봅니다. 저는 수학에 관한 책이 아닌 평범한 책속의 수학을 원해요. 아무 책이나 괜찮아요. 제발 답을... 
수학 과외쌤이 너무 좋아요	수학 과외쌤이 너무 좋아여 ㅠㅠㅠ첫눈에 보고 반했는데 보면볼수록 설레고 과외하기전에 막 떨리고 이뻐보이고싶고 그래요 ㅠ 나이차이는 2살차이에요 과외 한지는 이주 정도 지났는데 저한테 남친있냐고 물어봐서 없다니까 한번... 
올림피아드 수학문제집이 좋아여 아뉨 3000제가 좋아여?	"... 올림피아드 수학문제를 푸실 수준이라면 3000제는 풀 필요가 없을 듯 보이구요 수학실력이 학교내신정도이다.. 하는 정도시라면 올림피아드 수학문제는 어렵습니다. 그리고, 3000제는 왠만해서는 다 풀기 힘들어요. 수학을... "
진짜 진지하게 수학공부 질문 합니다..	"... 안녕하세요, 수박씨 멘토입니다.~^^ 수학을 좋아하는 학생이기 때문에 가능성은 충분히 있습니다. 수학은 단기간에 절대 될 수 없습니다. 조급함을 버리고 꾸준히 하는 부분이 제일 중요합니다. 여러권 푸는 것보단 한 권을 제대로... "
화학 속 고1수학	"... 순수 화학이 좋아요 → 화학과 수학, 물리, 화학 전부 좋아요 → 화공과 대충 이런 느낌일까요? 일단 학과나 학부 이름에 공학(Engineering)이라는 이름이 들어가는 순간 수학, 물리는 필수라고 보시면 돼요. 그래서 대학 1~2학년 때 보통... "
수학문제 풀이과정과 답 알려주세요 .. 댓글만 달고... 	"수학문제 풀이과정과 답 알려주세요 .. 댓글만 달고 사라지지 마시고 .. 친구와 프로필 좋아요도 눌렀는데 ,. 참고하세요 "
"영어,수학 문제집[고등학교대비]"	... 2.고등학교 대비 수학문제집을 여러권 추천해주세요^^[난이도 별로 추천과 문제보단 이론이 많이 들어간게 좋아요] 수학 문제집 기본은 [수학의 정석]입니다. 우선 님께서 원하시는 이론이 많이 들어간 다는 점이 있고 대부분의... 
고등학교 1학년 수학 과정과 반도체 연관시키기	"... 많을수록 좋아요!! 안녕하세요! 반갑습니다. 답변: 안녕하세요! 고등학교 1학년 수학 과정과 반도체의 연관성에 대해 알려드리겠습니다. 우선, 수학은 반도체 제조와 관련된 여러 분야에서 사용됩니다. 예를 들어, 물리학과 화학에서... "
"수학여행에 대해서,,,,,,,,"	... 제가 서울로 수학여행을 가는 데요...서울로 가면 좋아요??? 4. 수학여행에 가면 장기자랑이 있어요??? 5. 교관 있어요???? 6. 휴식 시간이 많아요????? 7. 취침 시간은 언제고 기상 시간은 언제예요????? 좀 많죠......죄송해요.....그래두 하나... 
경주 수학여행가는데요 .	... 경주삼성유스텔좋아요 ? 3. 수학여행때 입고갈옷 코디좀요 얼굴은좀 큰편에 키는 161cm 몸무게는 58kg인데 뭐입으면 좋을지좀 .. 4. 무슨노래 부르면 분위기 띄울까요 ? 5. 뭔 놀이 해야 재밌어요 ? [수학여행밤에] 6뭔 놀이 해야... 
수학공부 열심히 하는 법	... 성의있는 답변 부탁드리고요/~^^ 욕설과 비난은 하지 말아주세요/~^^  매일 1시간 집중만 하면 충분해요 초3이면 이제시작이니 걱정말고 화이팅 수학이 어렵줘 문제집이나 유투브 강의 듣거나 ebs도 좋아요 수학책이나 수학과가까운... 
수학 극한 문제풀이 부탁드려요! 빠르면 빠를수록 좋아... 	이 문제 풀이 부탁드려요 풀이입니다 
"예비 고1 수학, 언어, 영어 공부?"	"... 겨울방학때 예비고1 수학 진도 어디까지가 좋아요? 2. 제가 만약 수학(하) 기본을 수강하고, 심화도 수강하면 그 효과가 괜찮을까요? 그러니까 예를 들면 아침에 기본 을 듣고 오후에 심화를 듣는 방법.. 막 개념이 바로 안잡혀서... "
수학 책 추천	... 들어보시면 좋아요. 그리고 수학은 학생의 스타일과 현재 상태를 명확히 알고 선택을 하셔야 해요. 인강은 학생들이 이해를 했는지 선생님이 확인을 못합니다. 그래서 이해를 한다는 전제하에 선생님이 수업을 진행하고 학생들이... 
"중2 수학,과학 영어 문제집 추천"	"... 완자수학안좋아요 그리고 개념이해하셨다면 신사고의 쎈수학!무조건푸세요 이거풀면 수학시험 80점밑으로안갈걸요?자부합니다 2.과학 과학은 오투,완자가 좋은데 만약님학교진도를 선생들이이상하게나가면 완자보세요.완자는... "
호평동 영어학원 수학학원	안녕하세요 빠른 수업 받고싶어요 어디가 좋을지 정말 고민이에요 호평동영어학원 호평동수학학원 최대한 빠르면 빠를수록 좋아요 아이가 공부습관이 빨리 잡혀야해요...  안녕하세요 바르고 선한교육 길라잡이과외 박샘입니다.... 
이상하게 수학과목만 성적이 안좋아요..	"... 비해 수학점수가 아주 저조해요.. 다른 과목들은 다 90점 이상인대.. 수학 시험만 봤다 하면 40점,50점 심지어는 28점.... 수학때문에 정말 평균 8~9점을 깎아 먹어요.. 어째서 과학은 쉽고 이해가 잘가는대, 수학만 마주쳤다 하면 점수가... "
영어 초보자 / 수학 문제집	... 쎈 좋아보이던데 수학도 추천바라요 ㅜ 1) 영어초보자 위한 문제집(!?) 2) 영단어 잘 나와있는 영단어책(?!) 3) 수학 문제집 안녕하세요 친절한 수학 학습서 <아빠마음 중학수학>의 저자입니다. 자기주도 학습으로 수학을 개념 중심으로... 
마곡엠밸리 영어학원 수학학원 공부방같은곳도 좋아요!	... 마곡엠밸리영어학원 마곡엠밸리수학학원 찾고 있어요 실력이 좋은곳이 있을까요.. 잘하는곳으로 가고싶네요  안녕하세요 다홍쌤입니다~ 저희 학원은 학생 일대일 개인별 맞춤진도로 학생에게 집중하는 수업을 진행하고... 
정평동 수학학원 영어학원 알려주시면 좋아요	"... 자녀분 수학 영어 학원을 찾고 계시네요~ 꼼꼼한 관리를 원한다면 소수정예 수업을 추천드릴게요! 재재쌤 학원은... 고민이 되신다면 방문 후 상담 진행해보시고 결정하셔도 좋아요.^^ 진도, 숙제, 교재 모두 학생들 학습 상태에... "
"중2 수학문제집, 어떤것이 좋아요 ?"	"리더스 ,랑, 디딤돌이랑 투탑말고요 , 두드림이랑 개념원리중에 어떤것이 제일 좋아요 ? , ,빠르게요 ,ㅋ 수학 문제집 추천 입니다.~~ ① 순위 개념원리 중학수학 가격 : 7500원 강추 출판사 : 개념원리 중학교 내신대비 수학문제집으로... "
수학 과외비	제가 중학교 2학년이고 수학 과외를 한달 전에 시작했는데요 수학 과외를 주 2회 1시간 30분씩하는데 한달에... 선생님 괜찮은시면 그정도 금액이면 괜찮다고 생각하시고 쭉 ~ 하시는게 좋아요! 학생하고 잘 맞고 수업 커리큘럼 잘... 
고3 수학인강 언어인강 추천 부탁드려요 EBS도 좋아요	"... 언어인강은 이근갑쌤 잘가르치시는데 ㅋ 특히 문학쪽 넘 좋아요! 종합도 괜찮구요! 어쨌든, 수학인강은 전준홍쌤 그리고 언어인강은 이근갑샘 추천드릴게요- 열공하시구요 - 좋은 대학가시길 바래요 ! 이비에스는 시간나실 때 간간히... "
"중1영어,수학공부"	"... 영어책을 많이 읽고, 거기서 나오는 단어나 문장은 그대로 해석하실 필요는 없어요 단계를 처음엔 낮은걸 해서 대충 직감으로 책내용을 알으시면 됩니다 인터넷강의는 역시 EBS입니다 특히 수학이 좋아요 자신만의 공부방법이... "
수학 못하는 학생 고민 좀 들어주세요ㅠㅠ	"... 마음 같아선 수학 때려치우고 제가 잘하고 좋아하는 다른 과목들을 하고 싶지만,, 안되겠죠..??ㅠㅠ 그리고 수학이 부족해도 잘먹고 잘살수 있는 직업이 있다면 같이 말씀해주시면 감사하겠습니다! 긴 글 읽어주셔서 감사해요!!... "
울산 남구쪽 수학과외 영어과외 있나여?	"... 울산남구 인근 모두 좋아요 울산광역시과외 선생님 추천해주세요!  울산 남구 수학과외 영어과외 알아보시네요~ 울산 전지역 일대일 수준별 과외 진행하고 있는 전문 과외 교사입니다. 고1 학생, 초4 아이들이네요~ 기본적으로 과외는... "
마전동 이나 남방동 수학과외 영어과외 어디가 좋아요?	"양주시 마전동수학과외 마전동영어과외 남자샘 여자샘... 수학,영어가 조금씩 흔들리는것 같습니다. 꼭 도움줄 수... 남방동수학과외 남방도영어과외 추천 부탁드립니다.... 영어 수학 학원, 단과학원, 영수 종합학원, 국어 과학 학원... "
이토록 아름다운 수학이라면 독후감 좀	이토록 아름다운 수학이라면 독후감 좀 부탁드려요 ㅠㅠ 길면 더 좋아요!! (탐구스쿨이라고 답변은 하지 말아주세요..)  안녕하세요. 답변드립니다. 안녕하세요! 독후감을 작성하시려는 것 같아서 반갑습니다. 수학이라는 주제로 독후감을... 
영어/수학 고등학교 대비	"... 영어 수학 과학 모두 선행하셔야 좋아요. 인강들으시면서 해도 좋구요. 국어는 문학+비문학+문법+화작 이정도로 나뉘고, 수학은 고등수학 수(상) / 수(하) / 수(1) / 수(2) 요정도 그리고 영어는 고등단어 외우시고 독해,문법... "
영어학원 수학학원 청송마을 쪽도 좋고 공부방도 좋아요	"아이 엄마에요 저는 청송마을 살고 있어요 그런데 고창마을 까지 공부방 또는 영어학원 수학학원 보내볼까 하는데 주변에 잘하는곳이 있을까요?  안녕하세요^^ 고창마을, 청송마을 영어, 수학 학원을 찾고 계시는군요! 학생마다... "
